shopping_mall,Region,category,forecast_date,forecasted_sales
Mall of Istanbul,Beşiktaş,Books,2023-05-28,190.50720824102316
Mall of Istanbul,Beşiktaş,Books,2023-05-29,207.7564967376337
Mall of Istanbul,Beşiktaş,Books,2023-05-30,227.9771913385704
Mall of Istanbul,Beşiktaş,Books,2023-05-31,270.0917963533258
Mall of Istanbul,Beşiktaş,Books,2023-06-01,250.66200780257194
Mall of Istanbul,Beşiktaş,Books,2023-06-02,257.8808028697461
Mall of Istanbul,Beşiktaş,Books,2023-06-03,248.5346665393862
Mall of Istanbul,Beşiktaş,Books,2023-06-04,259.78600420942814
Mall of Istanbul,Beşiktaş,Books,2023-06-05,269.5998346705441
Mall of Istanbul,Beşiktaş,Books,2023-06-06,251.11135809119148
Mall of Istanbul,Beşiktaş,Clothing,2023-03-09,30078.472891371548
Mall of Istanbul,Beşiktaş,Clothing,2023-03-10,29304.53017862367
Mall of Istanbul,Beşiktaş,Clothing,2023-03-11,25899.056766541238
Mall of Istanbul,Beşiktaş,Clothing,2023-03-12,27305.873755256995
Mall of Istanbul,Beşiktaş,Clothing,2023-03-13,29537.017933495936
Mall of Istanbul,Beşiktaş,Clothing,2023-03-14,30560.04430084786
Mall of Istanbul,Beşiktaş,Clothing,2023-03-15,30734.81511224647
Mall of Istanbul,Beşiktaş,Clothing,2023-03-16,30995.713813378556
Mall of Istanbul,Beşiktaş,Clothing,2023-03-17,29016.13126734567
Mall of Istanbul,Beşiktaş,Clothing,2023-03-18,24358.608390939615
Mall of Istanbul,Beşiktaş,Clothing,2023-03-19,24929.76333453443
Mall of Istanbul,Beşiktaş,Clothing,2023-03-20,27102.309822619955
Mall of Istanbul,Beşiktaş,Clothing,2023-03-21,28971.80587651305
Mall of Istanbul,Beşiktaş,Clothing,2023-03-22,30707.46852074575
Mall of Istanbul,Beşiktaş,Clothing,2023-03-23,32742.081404299533
Mall of Istanbul,Beşiktaş,Clothing,2023-03-24,32096.626486070712
Mall of Istanbul,Beşiktaş,Clothing,2023-03-25,27822.022624318248
Mall of Istanbul,Beşiktaş,Clothing,2023-03-26,27737.938923015787
Mall of Istanbul,Beşiktaş,Clothing,2023-03-27,28642.245678543233
Mall of Istanbul,Beşiktaş,Clothing,2023-03-28,29343.42965724906
Mall of Istanbul,Beşiktaş,Clothing,2023-03-29,30597.36993734154
Mall of Istanbul,Beşiktaş,Clothing,2023-03-30,32957.254423822626
Mall of Istanbul,Beşiktaş,Clothing,2023-03-31,33065.3661101139
Mall of Istanbul,Beşiktaş,Clothing,2023-04-01,29382.20162551525
Mall of Istanbul,Beşiktaş,Clothing,2023-04-02,29316.79404099715
Mall of Istanbul,Beşiktaş,Clothing,2023-04-03,29657.770363474192
Mall of Istanbul,Beşiktaş,Clothing,2023-04-04,29514.739563441995
Mall of Istanbul,Beşiktaş,Clothing,2023-04-05,29980.138503206115
Mall of Istanbul,Beşiktaş,Clothing,2023-04-06,31759.124366501925
Mall of Istanbul,Beşiktaş,Clothing,2023-04-07,31455.143392056132
Mall of Istanbul,Beşiktaş,Clothing,2023-04-08,27459.019278486623
Mall of Istanbul,Beşiktaş,Clothing,2023-04-09,27223.27247173184
Mall of Istanbul,Beşiktaş,Clothing,2023-04-10,27682.480377538348
Mall of Istanbul,Beşiktaş,Clothing,2023-04-11,28030.949657119596
Mall of Istanbul,Beşiktaş,Clothing,2023-04-12,29234.910248141023
Mall of Istanbul,Beşiktaş,Clothing,2023-04-13,31667.02891204748
Mall of Istanbul,Beşiktaş,Clothing,2023-04-14,31560.212518136494
Mall of Istanbul,Beşiktaş,Clothing,2023-04-15,27105.334775318457
Mall of Istanbul,Beşiktaş,Clothing,2023-04-16,25838.348987102956
Mall of Istanbul,Beşiktaş,Clothing,2023-04-17,25034.31282955801
Mall of Istanbul,Beşiktaş,Clothing,2023-04-18,24349.76885243658
Mall of Istanbul,Beşiktaş,Clothing,2023-04-19,25179.09125897517
Mall of Istanbul,Beşiktaş,Clothing,2023-04-20,28150.232512898267
Mall of Istanbul,Beşiktaş,Clothing,2023-04-21,22937.086650738387
Mall of Istanbul,Beşiktaş,Clothing,2023-04-22,20437.169711630308
Mall of Istanbul,Beşiktaş,Clothing,2023-04-23,15714.075272899669
Mall of Istanbul,Beşiktaş,Clothing,2023-04-24,27926.56221341163
Mall of Istanbul,Beşiktaş,Clothing,2023-04-25,27357.631783980432
Mall of Istanbul,Beşiktaş,Clothing,2023-04-26,27430.965571274774
Mall of Istanbul,Beşiktaş,Clothing,2023-04-27,29379.698830623835
Mall of Istanbul,Beşiktaş,Clothing,2023-04-28,30106.859636249497
Mall of Istanbul,Beşiktaş,Clothing,2023-04-29,27818.753312398683
Mall of Istanbul,Beşiktaş,Clothing,2023-04-30,29281.05484788237
Mall of Istanbul,Beşiktaş,Clothing,2023-05-01,29010.899566148157
Mall of Istanbul,Beşiktaş,Clothing,2023-05-02,30559.046714904074
Mall of Istanbul,Beşiktaş,Clothing,2023-05-03,30494.603275455425
Mall of Istanbul,Beşiktaş,Clothing,2023-05-04,31810.08688442223
Mall of Istanbul,Beşiktaş,Clothing,2023-05-05,31760.97218151333
Mall of Istanbul,Beşiktaş,Clothing,2023-05-06,28811.563855403117
Mall of Istanbul,Beşiktaş,Clothing,2023-05-07,29767.395986123982
Mall of Istanbul,Beşiktaş,Clothing,2023-05-08,30658.951814257387
Mall of Istanbul,Beşiktaş,Clothing,2023-05-09,30242.679964025087
Mall of Istanbul,Beşiktaş,Clothing,2023-05-10,29971.96958030633
Mall of Istanbul,Beşiktaş,Clothing,2023-05-11,31389.335304958928
Mall of Istanbul,Beşiktaş,Clothing,2023-05-12,31745.967316481132
Mall of Istanbul,Beşiktaş,Clothing,2023-05-13,29270.77332723017
Mall of Istanbul,Beşiktaş,Clothing,2023-05-14,30394.75217459915
Mall of Istanbul,Beşiktaş,Clothing,2023-05-15,30847.828793944853
Mall of Istanbul,Beşiktaş,Clothing,2023-05-16,29331.68195025146
Mall of Istanbul,Beşiktaş,Clothing,2023-05-17,27531.213590125008
Mall of Istanbul,Beşiktaş,Clothing,2023-05-18,27415.927714087276
Mall of Istanbul,Beşiktaş,Clothing,2023-05-19,24369.603699819592
Mall of Istanbul,Beşiktaş,Clothing,2023-05-20,24004.087690074997
Mall of Istanbul,Beşiktaş,Clothing,2023-05-21,25862.365619789798
Mall of Istanbul,Beşiktaş,Clothing,2023-05-22,27827.654201654725
Mall of Istanbul,Beşiktaş,Clothing,2023-05-23,28103.08873961437
Mall of Istanbul,Beşiktaş,Clothing,2023-05-24,27721.074605548576
Mall of Istanbul,Beşiktaş,Clothing,2023-05-25,28137.776333456262
Mall of Istanbul,Beşiktaş,Clothing,2023-05-26,26988.41445856828
Mall of Istanbul,Beşiktaş,Clothing,2023-05-27,23284.96235285466
Mall of Istanbul,Beşiktaş,Clothing,2023-05-28,24289.961623793904
Mall of Istanbul,Beşiktaş,Clothing,2023-05-29,26125.65796050119
Mall of Istanbul,Beşiktaş,Clothing,2023-05-30,27106.671184387236
Mall of Istanbul,Beşiktaş,Clothing,2023-05-31,27876.479639348876
Mall of Istanbul,Beşiktaş,Clothing,2023-06-01,29291.079748182783
Mall of Istanbul,Beşiktaş,Clothing,2023-06-02,28568.232228525725
Mall of Istanbul,Beşiktaş,Clothing,2023-06-03,24699.418336293696
Mall of Istanbul,Beşiktaş,Clothing,2023-06-04,25234.88458668043
Mall of Istanbul,Beşiktaş,Clothing,2023-06-05,26624.32445958534
Mall of Istanbul,Beşiktaş,Clothing,2023-06-06,27325.927626524805
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-09,1850.7995880712983
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-10,1914.8841176784983
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-11,1917.217230889278
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-12,1911.0843286775287
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-13,1909.1147371743818
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-14,1889.2608994987622
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-15,1893.293404593941
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-16,1571.8168519411215
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-17,1614.9382918739493
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-18,1725.891820180257
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-19,1864.2715667627401
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-20,1953.1168396969517
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-21,1959.247223917192
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-22,1982.7106360962093
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-23,1723.3888586136834
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-24,1847.8721455030852
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-25,1975.4969636171136
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-26,2005.0811656948747
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-27,1890.8269547797618
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-28,1708.9020503774032
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-29,1659.2130221745995
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-30,1450.0129622146214
Mall of Istanbul,Beşiktaş,Cosmetics,2023-03-31,1666.1527485020454
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-01,1832.2562152825712
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-02,1823.8735572680384
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-03,1653.2099694130084
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-04,1468.6799755473276
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-05,1482.193802790472
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-06,1345.1676697281925
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-07,1582.3308907991232
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-08,1721.3011188579446
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-09,1705.9155575617679
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-10,1610.370346720847
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-11,1565.5740481357104
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-12,1687.457827031965
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-13,1533.7574043842078
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-14,1628.0142226768846
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-15,1598.7318789731667
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-16,1514.5725233370836
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-17,1497.8346597788936
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-18,1619.5943072686953
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-19,1890.8160894294333
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-20,1812.9034433077668
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-21,3140.0383414039134
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-22,3165.8595254678826
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-23,3995.150113845134
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-24,2028.1488122991327
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-25,2112.014147177606
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-26,2218.131841975952
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-27,1925.535123319273
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-28,1907.0177509133812
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-29,1916.020834445084
Mall of Istanbul,Beşiktaş,Cosmetics,2023-04-30,1994.6129172964181
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-01,2457.7137620594995
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-02,2159.458727128281
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-03,2180.328378683144
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-04,1820.08640650888
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-05,1801.1420285262554
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-06,1850.1622001842027
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-07,1940.4173321628302
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-08,1997.5449783730312
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-09,1984.3798663388013
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-10,1992.2200563070548
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-11,1704.710641659816
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-12,1782.4010933085292
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-13,1844.1880597817326
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-14,1808.5324017116536
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-15,1656.8601001101333
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-16,1480.0030373951167
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-17,1466.8076367339913
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-18,1292.5929583666239
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-19,1691.0613939776529
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-20,1689.3834786940486
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-21,1695.5590534280652
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-22,1582.6879745534368
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-23,1491.6133319560347
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-24,1586.5570461522063
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-25,1457.7016045836021
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-26,1610.5977504878224
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-27,1603.7657183480612
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-28,1454.0171240211675
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-29,1301.4777025521578
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-30,1295.2092960437728
Mall of Istanbul,Beşiktaş,Cosmetics,2023-05-31,1515.6115503257424
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-01,1456.4876601473673
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-02,1599.8479490630004
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-03,1561.6684982361883
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-04,1431.0216134131438
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-05,1359.549304494414
Mall of Istanbul,Beşiktaş,Cosmetics,2023-06-06,1438.9817046028722
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-09,143.69087966253653
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-10,176.90855399650385
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-11,197.12877452665862
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-12,188.29968882936996
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-13,175.09518030967962
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-14,228.605061902092
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-15,245.3542685138857
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-16,211.27911100731114
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-17,231.16976391773215
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-18,227.34834361658906
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-19,194.9486317353364
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-20,168.2939755414471
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-21,221.4303146642352
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-22,247.09784830712664
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-23,225.14774484984056
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-24,255.61764888871164
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-25,257.51376617522016
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-26,223.20329384634172
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-27,184.94777467792213
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-28,218.04495519471433
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-29,221.7825253428865
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-30,186.4503120884035
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-03-31,220.283643895081
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-01,241.56165461396137
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-02,232.51159908175177
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-03,212.0009567412379
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-04,247.53247097392477
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-05,240.5030346964347
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-06,190.48373459703092
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-07,214.46636796558366
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-08,232.90820915876122
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-09,224.779078726709
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-10,205.6915589044699
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-11,244.14602909901964
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-12,245.21145210408457
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-13,209.74180073863644
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-14,249.75124619433268
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-15,276.06038004988164
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-16,260.48478643323534
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-17,219.80194716833347
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-18,231.8808370993884
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-19,213.05742284773302
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-20,170.7945803765582
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-21,173.12535930582263
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-22,211.9781888692964
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-23,249.88769680819357
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-24,223.26649533232722
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-25,240.17613237122362
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-26,217.5885551450554
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-27,162.0270469395256
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-28,188.81258476759058
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-29,212.1378202222408
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-04-30,208.09121594177333
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-01,222.20965950185402
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-02,238.3058024270236
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-03,242.23688646323512
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-04,200.25070339242978
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-05,224.81882611281134
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-06,236.59242169953492
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-07,221.59047089094582
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-08,202.6634052199998
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-09,248.1894302672421
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-10,254.3567794184714
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-11,214.47596273970802
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-12,244.06878232071753
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-13,266.98886828982864
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-14,267.49162238675007
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-15,260.4617544643935
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-16,305.0786597215151
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-17,294.00054533949816
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-18,226.2854044634706
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-19,231.49574084690863
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-20,235.75244450812792
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-21,233.66567511563056
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-22,234.01965585609355
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-23,289.9660091462281
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-24,289.0882091412778
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-25,227.1972082550362
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-26,228.74560162887803
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-27,225.0357661045279
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-28,204.36381280937545
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-29,184.72406798993237
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-30,229.8661373295065
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-05-31,235.3137755410957
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-01,196.17070162125435
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-02,226.72563548490686
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-03,244.51309687973284
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-04,229.7423611281273
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-05,202.61941343222634
Mall of Istanbul,Beşiktaş,Food & Beverage,2023-06-06,236.30222067312374
Mall of Istanbul,Beşiktaş,Shoes,2023-03-09,11331.862690753916
Mall of Istanbul,Beşiktaş,Shoes,2023-03-10,15124.403522280672
Mall of Istanbul,Beşiktaş,Shoes,2023-03-11,14354.2663163979
Mall of Istanbul,Beşiktaş,Shoes,2023-03-12,17079.829157857494
Mall of Istanbul,Beşiktaş,Shoes,2023-03-13,15558.019292332561
Mall of Istanbul,Beşiktaş,Shoes,2023-03-14,12483.32690409614
Mall of Istanbul,Beşiktaş,Shoes,2023-03-15,11745.22331937615
Mall of Istanbul,Beşiktaş,Shoes,2023-03-16,13532.501847712974
Mall of Istanbul,Beşiktaş,Shoes,2023-03-17,19629.67499972626
Mall of Istanbul,Beşiktaş,Shoes,2023-03-18,18644.885052458685
Mall of Istanbul,Beşiktaş,Shoes,2023-03-19,19297.690545458903
Mall of Istanbul,Beşiktaş,Shoes,2023-03-20,15752.958632000009
Mall of Istanbul,Beşiktaş,Shoes,2023-03-21,12073.804225850725
Mall of Istanbul,Beşiktaş,Shoes,2023-03-22,11917.313946849297
Mall of Istanbul,Beşiktaş,Shoes,2023-03-23,14253.892648670471
Mall of Istanbul,Beşiktaş,Shoes,2023-03-24,20207.80331178477
Mall of Istanbul,Beşiktaş,Shoes,2023-03-25,19099.469837277204
Mall of Istanbul,Beşiktaş,Shoes,2023-03-26,20946.81647326932
Mall of Istanbul,Beşiktaş,Shoes,2023-03-27,20191.42969918585
Mall of Istanbul,Beşiktaş,Shoes,2023-03-28,19434.098323809016
Mall of Istanbul,Beşiktaş,Shoes,2023-03-29,20177.433361003717
Mall of Istanbul,Beşiktaş,Shoes,2023-03-30,20495.437003772022
Mall of Istanbul,Beşiktaş,Shoes,2023-03-31,22880.1893967601
Mall of Istanbul,Beşiktaş,Shoes,2023-04-01,19288.979862001423
Mall of Istanbul,Beşiktaş,Shoes,2023-04-02,21464.85055301901
Mall of Istanbul,Beşiktaş,Shoes,2023-04-03,23240.01390059519
Mall of Istanbul,Beşiktaş,Shoes,2023-04-04,24908.258509927102
Mall of Istanbul,Beşiktaş,Shoes,2023-04-05,26044.827576826734
Mall of Istanbul,Beşiktaş,Shoes,2023-04-06,24773.638873867563
Mall of Istanbul,Beşiktaş,Shoes,2023-04-07,25303.565956638897
Mall of Istanbul,Beşiktaş,Shoes,2023-04-08,21151.01434664425
Mall of Istanbul,Beşiktaş,Shoes,2023-04-09,23938.410792444556
Mall of Istanbul,Beşiktaş,Shoes,2023-04-10,25924.952969235583
Mall of Istanbul,Beşiktaş,Shoes,2023-04-11,26096.473642329198
Mall of Istanbul,Beşiktaş,Shoes,2023-04-12,24457.737827934547
Mall of Istanbul,Beşiktaş,Shoes,2023-04-13,21052.075149316377
Mall of Istanbul,Beşiktaş,Shoes,2023-04-14,21730.721116317167
Mall of Istanbul,Beşiktaş,Shoes,2023-04-15,19770.828513272678
Mall of Istanbul,Beşiktaş,Shoes,2023-04-16,24784.421765063635
Mall of Istanbul,Beşiktaş,Shoes,2023-04-17,26975.788854787384
Mall of Istanbul,Beşiktaş,Shoes,2023-04-18,24974.681356319576
Mall of Istanbul,Beşiktaş,Shoes,2023-04-19,20284.129492540433
Mall of Istanbul,Beşiktaş,Shoes,2023-04-20,14818.27600733387
Mall of Istanbul,Beşiktaş,Shoes,2023-04-21,15506.720401748582
Mall of Istanbul,Beşiktaş,Shoes,2023-04-22,13804.032911217007
Mall of Istanbul,Beşiktaş,Shoes,2023-04-23,17787.53449240791
Mall of Istanbul,Beşiktaş,Shoes,2023-04-24,19880.99983762461
Mall of Istanbul,Beşiktaş,Shoes,2023-04-25,18187.005299813674
Mall of Istanbul,Beşiktaş,Shoes,2023-04-26,15600.904914102275
Mall of Istanbul,Beşiktaş,Shoes,2023-04-27,13423.725537712635
Mall of Istanbul,Beşiktaş,Shoes,2023-04-28,16078.25145507593
Mall of Istanbul,Beşiktaş,Shoes,2023-04-29,14193.001817005665
Mall of Istanbul,Beşiktaş,Shoes,2023-04-30,16488.74439697675
Mall of Istanbul,Beşiktaş,Shoes,2023-05-01,17595.243118742328
Mall of Istanbul,Beşiktaş,Shoes,2023-05-02,13287.794268432584
Mall of Istanbul,Beşiktaş,Shoes,2023-05-03,13141.27447834021
Mall of Istanbul,Beşiktaş,Shoes,2023-05-04,14611.670686553289
Mall of Istanbul,Beşiktaş,Shoes,2023-05-05,19708.552746735826
Mall of Istanbul,Beşiktaş,Shoes,2023-05-06,18007.52733821912
Mall of Istanbul,Beşiktaş,Shoes,2023-05-07,19262.938995221553
Mall of Istanbul,Beşiktaş,Shoes,2023-05-08,17817.746720817537
Mall of Istanbul,Beşiktaş,Shoes,2023-05-09,16741.93485092088
Mall of Istanbul,Beşiktaş,Shoes,2023-05-10,18100.048000331797
Mall of Istanbul,Beşiktaş,Shoes,2023-05-11,19808.860488615155
Mall of Istanbul,Beşiktaş,Shoes,2023-05-12,23327.936754258295
Mall of Istanbul,Beşiktaş,Shoes,2023-05-13,19546.784449973846
Mall of Istanbul,Beşiktaş,Shoes,2023-05-14,20249.139987222246
Mall of Istanbul,Beşiktaş,Shoes,2023-05-15,20584.188945810612
Mall of Istanbul,Beşiktaş,Shoes,2023-05-16,22348.537588786206
Mall of Istanbul,Beşiktaş,Shoes,2023-05-17,25303.092195106994
Mall of Istanbul,Beşiktaş,Shoes,2023-05-18,26013.195921028946
Mall of Istanbul,Beşiktaş,Shoes,2023-05-19,26252.692815104685
Mall of Istanbul,Beşiktaş,Shoes,2023-05-20,19921.276133527408
Mall of Istanbul,Beşiktaş,Shoes,2023-05-21,19107.519806630742
